FIPS Code,Geography,Year,Program Type,Population
36109,Tompkins County,1981,Intercensal Population Estimate,88150
36109,Tompkins County,1982,Intercensal Population Estimate,88458
36109,Tompkins County,1983,Intercensal Population Estimate,88828
36109,Tompkins County,1984,Intercensal Population Estimate,89080
36109,Tompkins County,1985,Intercensal Population Estimate,89791
36109,Tompkins County,1986,Intercensal Population Estimate,89687
36109,Tompkins County,1987,Intercensal Population Estimate,90264
36109,Tompkins County,1988,Intercensal Population Estimate,91888
36109,Tompkins County,1989,Intercensal Population Estimate,93262
36109,Tompkins County,1990,Intercensal Population Estimate,94241
36109,Tompkins County,1991,Intercensal Population Estimate,95283
36109,Tompkins County,1992,Intercensal Population Estimate,95685
36109,Tompkins County,1993,Intercensal Population Estimate,96122
36109,Tompkins County,1994,Intercensal Population Estimate,96409
36109,Tompkins County,1995,Intercensal Population Estimate,96870
36109,Tompkins County,1996,Intercensal Population Estimate,96298
36109,Tompkins County,1997,Intercensal Population Estimate,96216
36109,Tompkins County,1998,Intercensal Population Estimate,96036
36109,Tompkins County,1999,Intercensal Population Estimate,96656
36109,Tompkins County,2000,Intercensal Population Estimate,96608
36109,Tompkins County,2001,Intercensal Population Estimate,97458
36109,Tompkins County,2002,Intercensal Population Estimate,98227
36109,Tompkins County,2003,Intercensal Population Estimate,99049
36109,Tompkins County,2004,Intercensal Population Estimate,99531
36109,Tompkins County,2005,Intercensal Population Estimate,99433
36109,Tompkins County,2006,Intercensal Population Estimate,99651
36109,Tompkins County,2007,Intercensal Population Estimate,99910
36109,Tompkins County,2008,Intercensal Population Estimate,100383
36109,Tompkins County,2009,Intercensal Population Estimate,101497
36111,Ulster County,1970,Intercensal Population Estimate,142334
36111,Ulster County,1971,Intercensal Population Estimate,146709
36111,Ulster County,1972,Intercensal Population Estimate,150116
36111,Ulster County,1973,Intercensal Population Estimate,152977
36111,Ulster County,1974,Intercensal Population Estimate,154058
36111,Ulster County,1975,Intercensal Population Estimate,156025
36111,Ulster County,1976,Intercensal Population Estimate,157797
36111,Ulster County,1977,Intercensal Population Estimate,157564
36111,Ulster County,1978,Intercensal Population Estimate,158623
36111,Ulster County,1979,Intercensal Population Estimate,159609
36111,Ulster County,1980,Intercensal Population Estimate,158183
36111,Ulster County,1981,Intercensal Population Estimate,157625
36111,Ulster County,1982,Intercensal Population Estimate,157770
36111,Ulster County,1983,Intercensal Population Estimate,158414
36111,Ulster County,1984,Intercensal Population Estimate,159557
36111,Ulster County,1985,Intercensal Population Estimate,159880
36111,Ulster County,1986,Intercensal Population Estimate,159760
36111,Ulster County,1987,Intercensal Population Estimate,161865
36111,Ulster County,1988,Intercensal Population Estimate,162889
36111,Ulster County,1989,Intercensal Population Estimate,164359
36111,Ulster County,1990,Intercensal Population Estimate,166049
36111,Ulster County,1991,Intercensal Population Estimate,168869
36111,Ulster County,1992,Intercensal Population Estimate,170872
36111,Ulster County,1993,Intercensal Population Estimate,172594
36111,Ulster County,1994,Intercensal Population Estimate,172252
36111,Ulster County,1995,Intercensal Population Estimate,172362
36111,Ulster County,1996,Intercensal Population Estimate,173205
36111,Ulster County,1997,Intercensal Population Estimate,174148
36111,Ulster County,1998,Intercensal Population Estimate,175085
36111,Ulster County,1999,Intercensal Population Estimate,176526
36111,Ulster County,2000,Intercensal Population Estimate,177810
36111,Ulster County,2001,Intercensal Population Estimate,178440
36111,Ulster County,2002,Intercensal Population Estimate,180128
36111,Ulster County,2003,Intercensal Population Estimate,180942
36111,Ulster County,2004,Intercensal Population Estimate,181847
36111,Ulster County,2005,Intercensal Population Estimate,182438
36111,Ulster County,2006,Intercensal Population Estimate,182845
36111,Ulster County,2007,Intercensal Population Estimate,182818
36111,Ulster County,2008,Intercensal Population Estimate,183174
36111,Ulster County,2009,Intercensal Population Estimate,182638
36113,Warren County,1970,Intercensal Population Estimate,49704
36113,Warren County,1971,Intercensal Population Estimate,50893
36113,Warren County,1972,Intercensal Population Estimate,51372
36113,Warren County,1973,Intercensal Population Estimate,51843
36113,Warren County,1974,Intercensal Population Estimate,52845
36113,Warren County,1975,Intercensal Population Estimate,53653
36113,Warren County,1976,Intercensal Population Estimate,53617
36113,Warren County,1977,Intercensal Population Estimate,54471
36113,Warren County,1978,Intercensal Population Estimate,54824
36113,Warren County,1979,Intercensal Population Estimate,55103
36113,Warren County,1980,Intercensal Population Estimate,54989
36113,Warren County,1981,Intercensal Population Estimate,55255
36113,Warren County,1982,Intercensal Population Estimate,55031
36113,Warren County,1983,Intercensal Population Estimate,55136
36113,Warren County,1984,Intercensal Population Estimate,55189
36113,Warren County,1985,Intercensal Population Estimate,55491
36113,Warren County,1986,Intercensal Population Estimate,55656
36113,Warren County,1987,Intercensal Population Estimate,56569
36113,Warren County,1988,Intercensal Population Estimate,57369
36113,Warren County,1989,Intercensal Population Estimate,58197
36113,Warren County,1990,Intercensal Population Estimate,59520
36113,Warren County,1991,Intercensal Population Estimate,60166
36113,Warren County,1992,Intercensal Population Estimate,60808
36113,Warren County,1993,Intercensal Population Estimate,61670
36113,Warren County,1994,Intercensal Population Estimate,61923
36113,Warren County,1995,Intercensal Population Estimate,62271
36113,Warren County,1996,Intercensal Population Estimate,62337
36113,Warren County,1997,Intercensal Population Estimate,62460
36113,Warren County,1998,Intercensal Population Estimate,62585
36113,Warren County,1999,Intercensal Population Estimate,63031
36113,Warren County,2000,Intercensal Population Estimate,63273
36113,Warren County,2001,Intercensal Population Estimate,63406
36113,Warren County,2002,Intercensal Population Estimate,63774
36113,Warren County,2003,Intercensal Population Estimate,64323
36113,Warren County,2004,Intercensal Population Estimate,64576
36113,Warren County,2005,Intercensal Population Estimate,65206
36113,Warren County,2006,Intercensal Population Estimate,65554
36113,Warren County,2007,Intercensal Population Estimate,65740
36113,Warren County,2008,Intercensal Population Estimate,65848
36113,Warren County,2009,Intercensal Population Estimate,65694
36115,Washington County,1970,Intercensal Population Estimate,52938
36115,Washington County,1971,Intercensal Population Estimate,53776
36115,Washington County,1972,Intercensal Population Estimate,54547
36115,Washington County,1973,Intercensal Population Estimate,54515
36115,Washington County,1974,Intercensal Population Estimate,53896
36115,Washington County,1975,Intercensal Population Estimate,54727
36115,Washington County,1976,Intercensal Population Estimate,55280
36115,Washington County,1977,Intercensal Population Estimate,55365
36115,Washington County,1978,Intercensal Population Estimate,55517
36115,Washington County,1979,Intercensal Population Estimate,55365
36115,Washington County,1980,Intercensal Population Estimate,54807
36115,Washington County,1981,Intercensal Population Estimate,54575
36115,Washington County,1982,Intercensal Population Estimate,54737
36115,Washington County,1983,Intercensal Population Estimate,54910
36115,Washington County,1984,Intercensal Population Estimate,55347
36115,Washington County,1985,Intercensal Population Estimate,55942
36115,Washington County,1986,Intercensal Population Estimate,56601
36115,Washington County,1987,Intercensal Population Estimate,57477
36115,Washington County,1988,Intercensal Population Estimate,58282
36115,Washington County,1989,Intercensal Population Estimate,58819
36115,Washington County,1990,Intercensal Population Estimate,59507
36115,Washington County,1991,Intercensal Population Estimate,60120
36115,Washington County,1992,Intercensal Population Estimate,60482
36115,Washington County,1993,Intercensal Population Estimate,60902
36115,Washington County,1994,Intercensal Population Estimate,60860
36115,Washington County,1995,Intercensal Population Estimate,61225
36115,Washington County,1996,Intercensal Population Estimate,61278
36115,Washington County,1997,Intercensal Population Estimate,60950
36115,Washington County,1998,Intercensal Population Estimate,60851
36115,Washington County,1999,Intercensal Population Estimate,61043
36115,Washington County,2000,Intercensal Population Estimate,60977
36115,Washington County,2001,Intercensal Population Estimate,61142
36115,Washington County,2002,Intercensal Population Estimate,61152
36115,Washington County,2003,Intercensal Population Estimate,61621
36115,Washington County,2004,Intercensal Population Estimate,62278
36115,Washington County,2005,Intercensal Population Estimate,62468
36115,Washington County,2006,Intercensal Population Estimate,62771
36115,Washington County,2007,Intercensal Population Estimate,63054
36115,Washington County,2008,Intercensal Population Estimate,63252
36115,Washington County,2009,Intercensal Population Estimate,63077
36117,Wayne County,1970,Intercensal Population Estimate,79703
36117,Wayne County,1971,Intercensal Population Estimate,80919
36117,Wayne County,1972,Intercensal Population Estimate,82155
36117,Wayne County,1973,Intercensal Population Estimate,82318
36117,Wayne County,1974,Intercensal Population Estimate,83140
36117,Wayne County,1975,Intercensal Population Estimate,84045
36117,Wayne County,1976,Intercensal Population Estimate,84118
36117,Wayne County,1977,Intercensal Population Estimate,84679
36117,Wayne County,1978,Intercensal Population Estimate,83946
36117,Wayne County,1979,Intercensal Population Estimate,86830
36117,Wayne County,1980,Intercensal Population Estimate,84824
36117,Wayne County,1981,Intercensal Population Estimate,85376
36117,Wayne County,1982,Intercensal Population Estimate,85837
36117,Wayne County,1983,Intercensal Population Estimate,85796
36117,Wayne County,1984,Intercensal Population Estimate,86257
36117,Wayne County,1985,Intercensal Population Estimate,86266
36117,Wayne County,1986,Intercensal Population Estimate,86830
36117,Wayne County,1987,Intercensal Population Estimate,86991
36117,Wayne County,1988,Intercensal Population Estimate,87740
36117,Wayne County,1989,Intercensal Population Estimate,88398
36117,Wayne County,1990,Intercensal Population Estimate,89365
36117,Wayne County,1991,Intercensal Population Estimate,90222
36117,Wayne County,1992,Intercensal Population Estimate,90896
36117,Wayne County,1993,Intercensal Population Estimate,91779
36117,Wayne County,1994,Intercensal Population Estimate,92203
36117,Wayne County,1995,Intercensal Population Estimate,92740
36117,Wayne County,1996,Intercensal Population Estimate,93128
36117,Wayne County,1997,Intercensal Population Estimate,93282
36117,Wayne County,1998,Intercensal Population Estimate,93624
